BEGIN_DATA,,,,
year,month,day,hour,demand
2016,2,9,7,441649
2016,2,9,8,430443
2016,2,9,9,422880
2016,2,9,10,421053
2016,2,9,11,425517
2016,2,9,12,441796
2016,2,9,13,475160
2016,2,9,14,506592
2016,2,9,15,517111
2016,2,9,16,517824
2016,2,9,17,515374
2016,2,9,18,507791
2016,2,9,19,499597
2016,2,9,20,492917
2016,2,9,21,487435
2016,2,9,22,484479
2016,2,9,23,487386
2016,2,9,24,498838
2016,2,10,1,517948
2016,2,10,2,529404
2016,2,10,3,531185
2016,2,10,4,522435
2016,2,10,5,503919
2016,2,10,6,482315
2016,2,10,7,464946
2016,2,10,8,452749
2016,2,10,9,446161
2016,2,10,10,443714
2016,2,10,11,449114
2016,2,10,12,466213
2016,2,10,13,500214
2016,2,10,14,530845
2016,2,10,15,537214
2016,2,10,16,530634
2016,2,10,17,523159
2016,2,10,18,510711
2016,2,10,19,498938
2016,2,10,20,491419
2016,2,10,21,485480
2016,2,10,22,483200
2016,2,10,23,484815
2016,2,10,24,497048
2016,2,11,1,517452
2016,2,11,2,530325
2016,2,11,3,532430
2016,2,11,4,525230
2016,2,11,5,508104
2016,2,11,6,485936
2016,2,11,7,467929
2016,2,11,8,456581
2016,2,11,9,449297
2016,2,11,10,447020
2016,2,11,11,450957
2016,2,11,12,468121
2016,2,11,13,502426
2016,2,11,14,530183
2016,2,11,15,532664
2016,2,11,16,522905
2016,2,11,17,512165
2016,2,11,18,498954
2016,2,11,19,487310
2016,2,11,20,478786
2016,2,11,21,472486
2016,2,11,22,468486
2016,2,11,23,470514
2016,2,11,24,481212
2016,2,12,1,501268
2016,2,12,2,514722
2016,2,12,3,516945
2016,2,12,4,509762
2016,2,12,5,492275
2016,2,12,6,471012
2016,2,12,7,451197
2016,2,12,8,437981
2016,2,12,9,430791
2016,2,12,10,426724
2016,2,12,11,429555
2016,2,12,12,444340
2016,2,12,13,475645
2016,2,12,14,502598
2016,2,12,15,508687
2016,2,12,16,506649
2016,2,12,17,502700
2016,2,12,18,495663
2016,2,12,19,486879
2016,2,12,20,481175
2016,2,12,21,477635
2016,2,12,22,475599
2016,2,12,23,475647
2016,2,12,24,480729
2016,2,13,1,492736
2016,2,13,2,499963
2016,2,13,3,498881
2016,2,13,4,492063
2016,2,13,5,479305
2016,2,13,6,462403
2016,2,13,7,446241
2016,2,13,8,434101
2016,2,13,9,425871
2016,2,13,10,423821
2016,2,13,11,425524
2016,2,13,12,432861
2016,2,13,13,446182
2016,2,13,14,462667
2016,2,13,15,476834
2016,2,13,16,485589
2016,2,13,17,486105
2016,2,13,18,480931
2016,2,13,19,472439
2016,2,13,20,463179
2016,2,13,21,456735
2016,2,13,22,452892
2016,2,13,23,455733
2016,2,13,24,467091
2016,2,14,1,488320
2016,2,14,2,501795
2016,2,14,3,505275
2016,2,14,4,502449
2016,2,14,5,493742
2016,2,14,6,479385
2016,2,14,7,464575
2016,2,14,8,454131
2016,2,14,9,447406
2016,2,14,10,443592
2016,2,14,11,442568
2016,2,14,12,446515
2016,2,14,13,456132
2016,2,14,14,467881
2016,2,14,15,478025
2016,2,14,16,482919
2016,2,14,17,480957
2016,2,14,18,474443
2016,2,14,19,468164
2016,2,14,20,461200
2016,2,14,21,455106
2016,2,14,22,453619
2016,2,14,23,457335
2016,2,14,24,469119
2016,2,15,1,487391
2016,2,15,2,497389
2016,2,15,3,496608
2016,2,15,4,487897
2016,2,15,5,473994
2016,2,15,6,456370
2016,2,15,7,438695
2016,2,15,8,426298
2016,2,15,9,418163
2016,2,15,10,413922
2016,2,15,11,416147
2016,2,15,12,426375
2016,2,15,13,448973
2016,2,15,14,472413
2016,2,15,15,486800
2016,2,15,16,495565
2016,2,15,17,501445
2016,2,15,18,502355
2016,2,15,19,499492
2016,2,15,20,495312
2016,2,15,21,490509
2016,2,15,22,486813
2016,2,15,23,487125
2016,2,15,24,494361
2016,2,16,1,505726
2016,2,16,2,510723
2016,2,16,3,506825
2016,2,16,4,492747
2016,2,16,5,471895
2016,2,16,6,446633
2016,2,16,7,425152
2016,2,16,8,409048
2016,2,16,9,398902
2016,2,16,10,392722
2016,2,16,11,393592
2016,2,16,12,404291
2016,2,16,13,430571
2016,2,16,14,458210
2016,2,16,15,470055
2016,2,16,16,472593
2016,2,16,17,472225
2016,2,16,18,468352
2016,2,16,19,462571
2016,2,16,20,458158
2016,2,16,21,454767
2016,2,16,22,452417
2016,2,16,23,454383
2016,2,16,24,462221
2016,2,17,1,476548
2016,2,17,2,485453
2016,2,17,3,484447
2016,2,17,4,473876
2016,2,17,5,453904
2016,2,17,6,429984
2016,2,17,7,410201
2016,2,17,8,396389
2016,2,17,9,387929
2016,2,17,10,385040
2016,2,17,11,387992
2016,2,17,12,403086
2016,2,17,13,435169
2016,2,17,14,464408
2016,2,17,15,472143
2016,2,17,16,470103
2016,2,17,17,465965
2016,2,17,18,460653
2016,2,17,19,454146
2016,2,17,20,450121
2016,2,17,21,446628
2016,2,17,22,444989
2016,2,17,23,447365
2016,2,17,24,455626
2016,2,18,1,471072
